Date,AUSTRALIA,UK,CHINA,USA,EMU U$,EM U$,EUROPEAN UNION U$,EUROPE U$,NORTH AMERICA U$,WORLD U$,EM LATIN AMERICA U$
6/4/2012,806.227,1558.961,51.55,1219.691,119.011,882.464,283.615,1148.8,1342.768,1151.206,3322.496
6/5/2012,818.09,1558.961,51.59,1227.265,119.288,886.412,283.818,1149.343,1352.174,1158.302,3318.504
6/6/2012,819.902,1595.218,52.267,1255.521,122.437,902.569,291.339,1178.897,1382.611,1183.598,3400.918
6/7/2012,831.794,1614.572,52.539,1254.818,123.839,913.184,296.217,1198.078,1382.634,1190.738,3402.504
6/8/2012,823.219,1610.769,52.191,1264.949,122.732,905.167,293.048,1185.638,1391.057,1188.859,3394.272
6/11/2012,823.219,1609.944,53.418,1248.569,122.769,914.873,294.197,1190.278,1373.83,1184.098,3376.692
6/12/2012,825.289,1622.408,53.206,1263.088,122.354,912.997,295.029,1193.696,1389.506,1191.915,3391.194
6/13/2012,823.355,1625.385,53.748,1253.84,123.223,919.468,296.623,1201.193,1380.753,1190.174,3402.686
6/14/2012,818.887,1620.437,52.925,1267.035,123.645,913.545,296.314,1199.467,1393.739,1196.004,3385.053
6/15/2012,821.654,1623.408,54.084,1280.185,125.746,925.218,300.075,1213.252,1407.924,1208.529,3443.299
6/18/2012,838.262,1627.289,54.708,1282.542,124.449,934.061,299.084,1209.697,1410.802,1211.713,3446.368
6/19/2012,836.318,1655.688,54.67,1295.167,127.794,943.44,306.316,1238.73,1426.445,1226.936,3544.933
6/20/2012,839.054,1666.532,54.761,1293.075,128.784,948.271,308.834,1247.733,1423.767,1229.503,3562.25
6/21/2012,829.852,1649.714,53.615,1263.97,127.237,932.361,304.676,1231.496,1390.393,1206.861,3472.854
6/22/2012,822.256,1634.599,52.766,1272.972,125.644,917.175,300.665,1215.675,1399.395,1205.67,3439.332
6/25/2012,818.738,1615.725,52.239,1252.665,122.233,904.15,294.502,1192.233,1377.52,1188.274,3359.447
6/26/2012,816.176,1614.496,52.395,1258.849,121.723,906.852,294.034,1190.5,1384.072,1190.43,3370.427
6/27/2012,822.075,1637.469,52.976,1269.761,123.665,913.171,298.03,1205.59,1396.107,1201.707,3379.994
6/28/2012,821.898,1628.592,52.402,1266.765,122.891,906.711,295.716,1197.091,1392.509,1199.935,3354.439
6/29/2012,831.55,1651.558,53.592,1298.655,131.259,937.354,310.288,1253.978,1427.947,1235.716,3521.486
7/2/2012,839.322,1672.206,53.596,1302.031,131.687,941.398,312.451,1261.5,1431.4,1240.496,3562.986
7/3/2012,838.077,1686.415,54.403,1310.638,133.447,956.766,315.943,1276.635,1443.411,1251.4,3610.48
7/4/2012,847.001,1685.142,54.453,1310.638,132.217,956.262,313.462,1266.791,1444.149,1250.168,3595.409
7/5/2012,846.706,1687.721,54.543,1304.836,129.445,955.18,309.804,1252.154,1437.001,1242.387,3591.495
7/6/2012,844.347,1679.206,54.547,1292.356,126.2,946.01,304.766,1232.803,1422.134,1229.356,3542.509
7/9/2012,836.53,1668.537,53.374,1290.006,125.682,935.661,303.363,1227.251,1419.366,1224.124,3554.137
7/10/2012,832.756,1679.425,53.309,1279.368,126.193,934.247,304.888,1233.174,1407.224,1218.79,3496.051
7/11/2012,832.804,1679.312,53.212,1278.935,125.995,932.383,305.055,1233.182,1407.258,1218.814,3499.117
7/12/2012,827.103,1662.763,52.097,1272.678,124.235,914.07,299.869,1213.659,1399.205,1207.472,3460.713
7/13/2012,830.117,1680.123,52.412,1293.443,126.598,926.133,305.626,1235.624,1422.288,1225.547,3531.277
7/16/2012,834.705,1678.913,52.367,1290.371,126.436,926.733,306.061,1237.402,1419,1225.352,3517.252
7/17/2012,842.217,1668.975,53.067,1299.95,126.109,933.141,304.416,1231.529,1429.164,1229.118,3541.741
7/18/2012,838.997,1685.76,52.435,1308.632,128.322,930.895,309.128,1250.538,1438.705,1239.07,3569.604
7/19/2012,856.118,1694.562,53.402,1312.342,129.525,941.13,312.408,1263.643,1443.76,1247.821,3586.223
7/20/2012,853.825,1676.075,53.668,1299.086,125.466,936.868,305.258,1236.509,1429.489,1231.352,3549.396
7/23/2012,840.725,1641.099,52.241,1287.384,121.543,912.47,296.207,1201.372,1416.078,1212.045,3475.026
7/24/2012,842.556,1631.075,51.96,1275.644,120.011,909.43,293.828,1192.412,1403.072,1202.882,3444.815
7/25/2012,840.749,1630.687,51.768,1275.408,120.821,905.649,294.472,1195.389,1403.037,1201.744,3434.893
7/26/2012,845.009,1653.141,51.817,1296.442,127.165,916.444,306.301,1241.81,1426.891,1227.823,3522.542
7/27/2012,857.875,1669.095,52.937,1321.335,130.433,941.764,311.996,1264.609,1453.879,1250.016,3639.903
7/30/2012,865.302,1688.353,53.516,1320.59,130.998,948.971,314.241,1271.692,1453.355,1253.897,3640.999
7/31/2012,870.164,1671.334,54.267,1314.625,130.895,952.488,312.625,1266.904,1446.42,1250.569,3566.3
8/1/2012,868.961,1694.415,54.495,1310.5,131.053,954.225,313.949,1271.192,1441.929,1248.103,3569.805
8/2/2012,870.207,1679.458,53.95,1300.878,126.153,944.945,306.067,1241.74,1430.577,1234.966,3527.292
8/3/2012,860.101,1717.196,53.927,1325.568,133.278,952.789,318.948,1290.764,1457.714,1259.65,3616.035
8/6/2012,870.094,1722.772,54.872,1328.792,135.588,967.443,322.405,1303.751,1460.984,1267.849,3653.568
8/7/2012,873.985,1730.817,55.069,1335.879,137.29,967.848,325.267,1314.125,1470.586,1276.403,3640.025
8/8/2012,878.823,1732.793,55.022,1336.676,136.14,970.6,324.234,1309.585,1470.599,1276.092,3670.626
8/9/2012,878.497,1734.362,55.563,1337.303,135.991,979.278,324.134,1309.776,1472.408,1277.793,3678.003
8/10/2012,871.933,1733,55.312,1340.36,135.419,979.254,323.877,1308.328,1476.006,1278.359,3696.142
8/13/2012,872.561,1728.666,54.815,1338.475,135.375,972.585,323.447,1306.769,1473.27,1276.256,3655.461
8/14/2012,873.465,1738.939,55.251,1338.374,135.91,977.254,324.825,1312.286,1473.546,1277.508,3638.788
8/15/2012,870.196,1729.916,54.613,1340.297,135.348,974.231,323.476,1307.126,1476.28,1276.822,3646.591
8/16/2012,879.975,1730.146,54.339,1349.944,137.729,975.819,326.75,1319.677,1487.6,1287.618,3687.05
8/17/2012,887.837,1735.341,54.662,1352.493,137.969,971.05,326.934,1320.103,1490.777,1290.232,3670.493
8/20/2012,887.734,1726.915,54.567,1352.38,137.906,969.208,326.43,1318.402,1490.38,1289.752,3669.593
8/21/2012,891.967,1736.54,54.711,1347.757,140.749,975.463,331.411,1338.079,1486.568,1293.428,3653.922
8/22/2012,890.783,1711.732,54.085,1348.066,138.754,969.427,326.713,1320.381,1485.926,1287.843,3650.25
8/23/2012,892.174,1712.231,54.842,1337.439,138.833,974.09,327.735,1324.853,1474.682,1285.283,3625.42
8/24/2012,884.51,1712.161,54.113,1345.841,138.216,965.467,326.335,1319.628,1483.302,1285.84,3620.263
8/27/2012,882.552,1712.161,53.669,1345.122,139.525,960.859,327.895,1325.611,1482.612,1286.548,3600.135
8/28/2012,886.233,1711.11,53.646,1344.299,139.058,956.761,327.032,1321.663,1481.998,1284.252,3591.996
8/29/2012,885.634,1701.942,53.455,1345.462,138.415,952.91,325.331,1315.547,1482.896,1283.227,3540.591
8/30/2012,877.959,1694.893,52.797,1335.115,136.41,944.389,322.052,1302.487,1470.735,1272.02,3522.442
8/31/2012,878.764,1691.995,52.552,1341.924,139.307,947.328,326.262,1318.957,1478.858,1279.208,3540.457
9/3/2012,881.139,1705.858,52.766,1341.924,140.265,952.831,328.508,1327.97,1478.807,1280.76,3555.648
9/4/2012,875.849,1680.314,52.336,1340.637,138.672,947.37,324.137,1310.241,1477.466,1274.653,3507.419
9/5/2012,871.646,1676.161,51.508,1339.28,139.327,939.511,324.937,1314.62,1476.035,1273.215,3537.262
9/6/2012,877.677,1711.726,51.76,1366.524,144.005,950.451,333.891,1348.706,1506.323,1297.596,3613.185
9/7/2012,879.531,1717.365,53.363,1372.351,146.749,968.821,339.08,1369.235,1514.317,1312.078,3633.351
9/10/2012,880.711,1716.734,53.284,1363.803,146.12,969.97,338.001,1364.423,1505.313,1306.306,3635.413
9/11/2012,879.237,1716.206,53.262,1367.91,148.056,973.09,340.984,1375.423,1509.933,1311.712,3671.279
9/12/2012,886.494,1712.972,53.814,1370.86,149.216,978.483,342.564,1381.271,1512.637,1316.702,3673.977
9/13/2012,882.472,1724.099,53.749,1392.741,148.329,982.003,342.405,1381.092,1536.34,1329.483,3741.255
9/14/2012,891.742,1753.052,55.408,1398.787,153.977,1014.07,353.561,1424.477,1544.968,1347.614,3806.262
9/17/2012,895.302,1746.751,55.287,1393.902,153.172,1012.631,352.005,1418.697,1539.041,1342.31,3775.287
9/18/2012,893.72,1738.843,54.889,1391.948,150.644,1006.841,348.091,1403.931,1536.35,1337.163,3767.762
9/19/2012,898.468,1744.891,55.624,1393.653,151.413,1009.435,349.52,1409.949,1537.947,1341.496,3768.555
9/20/2012,893.716,1734.404,54.845,1392.408,149.569,998.271,346.059,1396.139,1536.059,1334.482,3749.736
9/21/2012,896.059,1733.743,55.36,1392.447,151.326,1006.599,348.56,1406.6,1535.879,1338.047,3744.183
9/24/2012,891.66,1729.489,55.264,1389.183,149.257,1004.372,345.146,1393.488,1531.508,1331.805,3749.966
9/25/2012,888.839,1735.574,55.226,1374.324,150.443,1001.854,347.84,1404.027,1516.247,1327.245,3699.538
9/26/2012,886.448,1708.225,54.636,1366.48,145.341,990.372,337.916,1365.515,1506.999,1309.401,3683.042
9/27/2012,891.544,1711.725,55.342,1379.763,146.04,998.361,339.662,1372.186,1521.633,1320.173,3699.295
9/28/2012,891.723,1700.264,55.696,1373.925,143.731,1002.656,335.457,1355.94,1515.443,1311.504,3674.664
10/1/2012,892.542,1723.586,55.696,1377.34,146.682,1005.08,341.206,1379.648,1519.979,1318.824,3697.773
10/2/2012,901.083,1720.078,55.696,1378.778,146.824,1006.227,340.899,1379.068,1521.283,1319.515,3705.13
10/3/2012,901.826,1724.718,55.734,1383.629,146.394,1002.502,339.847,1374.363,1525.237,1318.914,3673.309
10/4/2012,904.678,1725.324,55.815,1393.452,147.374,1005.516,342.231,1384.479,1536.891,1329.005,3704.986
10/5/2012,913.205,1737.92,56.29,1392.946,150.33,1009.159,347.389,1404.473,1536.896,1334.63,3728.897
10/8/2012,910.901,1729.103,55.581,1388.163,147.346,997.934,341.244,1381.217,1532.001,1326.366,3728.426
10/9/2012,915.868,1720.087,55.946,1374.442,145.344,996.587,337.563,1367.345,1516.329,1313.46,3694.448
10/10/2012,913.253,1710.236,56.133,1365.932,144.627,992.087,335.861,1360.651,1506.985,1305.145,3667.498
10/11/2012,911.731,1725.601,56.845,1366.52,146.625,995.954,339.667,1375.643,1508.122,1308.834,3705.502
10/12/2012,912.429,1715.145,57.315,1362.431,145.847,996.695,338.177,1370.956,1503.371,1306.02,3694.489
10/15/2012,912.351,1718.693,57.289,1373.222,146.399,995.223,338.967,1374.618,1514.384,1312.779,3718.055
10/16/2012,914.111,1738.078,57.394,1387.356,150.289,1003.347,345.944,1402.133,1529.898,1329.431,3755.678
10/17/2012,920.772,1750.425,57.943,1392.98,152.556,1010.847,350.367,1419.29,1536.649,1339.648,3760.074
10/18/2012,928.042,1751.794,58.567,1389.876,152.375,1013.362,350.197,1418.453,1533.535,1339.546,3759.228
10/19/2012,929.214,1745.611,58.777,1367.004,150.082,1006.067,345.635,1400.935,1508.915,1322.284,3725.837
10/22/2012,922.608,1741.84,59.163,1367.488,149.88,1007.308,345.228,1399.474,1508.938,1320.864,3712.444
10/23/2012,922.923,1716.873,59.16,1348.037,145.743,996.825,336.809,1364.947,1487.425,1299.994,3654.636
10/24/2012,915.676,1718.762,58.974,1344.054,146.5,994.548,338.56,1371.433,1483.241,1298.764,3656.998
10/25/2012,916.673,1718.832,58.88,1347.927,146.179,999.123,339.332,1373.565,1488.03,1302.766,3688.557
10/26/2012,909.056,1719.402,58.036,1346.679,146.395,990.7,339.126,1372.383,1486.254,1300.227,3678.776
10/29/2012,909.954,1715.875,58.394,1346.679,145.238,990.237,336.878,1364.41,1486.034,1296.962,3664.23
10/30/2012,912.11,1731.966,58.136,1346.679,147.864,993.152,341.932,1384.101,1486.904,1302.183,3672.114
10/31/2012,917.838,1711.889,58.843,1347.362,147.043,995.326,339.36,1374.182,1487.946,1301.522,3647.281
11/1/2012,906.21,1735.378,59.591,1362.483,148.425,999.629,343.248,1389.44,1504.309,1313.188,3691.969
11/2/2012,906.348,1737.096,60.308,1349.657,148.148,1004.683,342.247,1385.421,1490.183,1305.773,3692.953
11/5/2012,910.415,1728.177,60.053,1352.377,145.97,1000.797,338.263,1370.667,1492.686,1303.371,3683.085
11/6/2012,913.129,1741.652,59.967,1362.999,147.183,1006.274,340.701,1380.511,1503.771,1311.419,3712.091
11/7/2012,918.899,1714.146,60.425,1330.977,143.891,1007.452,334.396,1356.768,1469.885,1289.111,3656.716
11/8/2012,912.004,1709.316,58.969,1314.699,143.163,995.306,332.918,1351.53,1452.697,1276.725,3618.69
11/9/2012,906.646,1707.12,58.57,1316.962,142.964,990.978,332.08,1348.309,1454.612,1276.025,3591.42
11/12/2012,903.785,1705.958,58.59,1317.11,142.694,989.265,331.231,1344.997,1454.88,1274.319,3581.286
11/13/2012,890.11,1711.549,57.751,1311.709,143.52,982.169,332.764,1350.965,1448.748,1271.854,3584.384
11/14/2012,892.195,1692.573,58.527,1293.41,142.671,980.624,329.881,1339.962,1427.839,1257.115,3529.998
11/15/2012,884.222,1680.069,57.376,1291.071,142.429,974.332,328.616,1333.611,1424.465,1253.86,3527.743
11/16/2012,880.951,1658.961,57.582,1297.734,139.611,969.823,323.005,1310.882,1431.785,1253.305,3502.234
11/19/2012,885.089,1697.852,57.818,1323.368,144.334,977.982,332.962,1351.251,1460.205,1280.86,3553.187
11/20/2012,889.791,1701.3,57.653,1324.347,144.998,979.487,334.032,1354.323,1461.063,1281.29,3551.813
11/21/2012,886.541,1702.347,58.503,1327.467,145.65,980.838,335.141,1359.331,1464.883,1284.324,3547.017
11/22/2012,894.699,1714.105,59.057,1327.467,147.509,985.724,338.731,1374.009,1465.403,1290.502,3564.515
11/23/2012,895.285,1722.35,59.588,1344.631,149.552,995.944,342.791,1390.079,1483.985,1304.854,3603.261
11/26/2012,897.324,1712.951,59.434,1341.923,148.886,995.097,341.359,1384.112,1480.727,1302.634,3581.783
11/27/2012,904.192,1716.582,59.264,1335.165,148.828,996.435,341.487,1384.666,1473.191,1299.362,3560.699
11/28/2012,902.563,1718.048,58.822,1345.672,148.762,991.267,341.04,1383.843,1484.279,1303.848,3555.066
11/29/2012,909.226,1738.793,59.423,1351.63,151.533,1003.793,346.829,1407.038,1491.26,1314.671,3594.394
11/30/2012,915.08,1737.645,59.94,1352.174,151.611,1007.022,346.811,1407.266,1491.992,1315.493,3580.314
12/3/2012,921.208,1739.025,59.057,1345.698,152.7,1007.676,349.063,1416.006,1484.615,1314.301,3599.632
12/4/2012,916.123,1738.402,59.283,1343.395,153.173,1007.273,349.758,1418.087,1482.114,1314.017,3583.445
12/5/2012,919.39,1745.388,60.702,1345.71,153.181,1017.371,350.246,1419.464,1484.611,1315.398,3602.074
12/6/2012,917.56,1748.487,60.726,1350.236,153.02,1021.262,350.212,1420.46,1489.537,1319.126,3633.916
12/7/2012,926.253,1752.145,60.872,1354.216,152.257,1024.057,348.922,1415.768,1493.681,1320.74,3660.126
12/10/2012,927.559,1753.955,61.299,1354.795,151.993,1029.06,349.342,1417.752,1495.183,1321.959,3695.571
12/11/2012,930.914,1754.813,61.243,1363.432,154.245,1034.552,352.707,1430.396,1504.507,1329.939,3735.658
12/12/2012,932.072,1760.958,61.944,1363.628,155.058,1041.374,354.137,1435.803,1505.579,1332.27,3731.402
12/13/2012,931.866,1756.498,61.682,1354.913,155.428,1042.559,354.098,1435.607,1496.207,1327.621,3723.191
12/14/2012,932.125,1754.151,62.18,1349.349,155.863,1042.817,354.392,1436.416,1490.342,1325.492,3739.097
12/17/2012,929.322,1751.398,61.989,1365.013,156.389,1040.017,355.624,1441.29,1506.334,1335.205,3736.745
12/18/2012,933.197,1758.553,62.09,1380.808,157.909,1046.242,358.696,1453.382,1522.925,1347.923,3775.753
12/19/2012,937.906,1765.876,62.579,1370.897,159.298,1053.17,361.459,1464.402,1513.389,1348.902,3818.303
12/20/2012,941.763,1764.91,62.532,1378.327,159.16,1052.682,361.212,1462.465,1520.538,1351.852,3824.704
12/21/2012,940.866,1759.33,61.997,1365.43,157.923,1043.031,358.478,1451.503,1506.812,1341.064,3800.821
12/24/2012,943.199,1763.843,62.095,1362.199,158.01,1043.725,358.402,1451.4,1503.622,1338.336,3789.305
12/25/2012,943.199,1763.843,62.101,1362.199,158.01,1045.411,358.402,1451.4,1503.622,1339.04,3789.305
12/26/2012,943.199,1763.843,62.1,1355.422,158.333,1046.648,358.883,1453.439,1496.514,1335.981,3791.46
12/27/2012,945.106,1763.897,62.399,1353.891,158.763,1049.45,359.544,1454.782,1495.102,1336.299,3767.704
12/28/2012,949.876,1755.32,62.669,1339.213,157.186,1055.178,357.125,1445.284,1479.308,1326.835,3800.778
12/31/2012,945.31,1747.155,62.827,1361.883,157.21,1055.196,357.353,1445.76,1503.413,1338.5,3797.805
1/1/2013,945.31,1747.155,62.827,1361.883,157.21,1055.761,357.353,1445.76,1503.413,1338.552,3797.805
1/2/2013,955.835,1785.832,64.889,1396.308,161.958,1078.164,367.161,1480.593,1540.713,1367.384,3891.538
1/3/2013,962.21,1791.849,65.45,1393.714,159.88,1082.684,363.831,1472.538,1537.313,1364.387,3933.201
1/4/2013,959.549,1804.66,65.316,1400.74,159.698,1077.896,363.535,1472.221,1545.062,1370.111,3923.03
1/7/2013,958.25,1797.393,65.296,1396.375,159.565,1075.764,363.235,1471.704,1540.062,1366.907,3914.635
1/8/2013,952.586,1794.074,64.32,1392.084,158.863,1069.86,361.491,1465.889,1535.65,1362.247,3872.23
1/9/2013,956.356,1807.697,64.707,1396.414,159.536,1073.029,363.166,1473.393,1540.318,1367.154,3904.024
1/10/2013,959.784,1808.531,65.116,1406.69,161.556,1076.988,366.871,1488.528,1551.644,1378.485,3922.571
1/11/2013,956.425,1814.318,64.644,1406.845,163.481,1073.038,369.97,1501.499,1552.262,1381.941,3908.355
1/14/2013,958.203,1810.412,65.308,1405.566,163.554,1080.715,369.273,1498.51,1550.754,1380.205,3930.27
1/15/2013,958.558,1813.345,65.243,1407.295,162.906,1073.482,368.834,1496.453,1553.147,1382.741,3902.324
1/16/2013,962.305,1808.969,64.954,1407.184,162.545,1071.212,367.231,1491.05,1552.319,1378.915,3918.03
1/17/2013,966.582,1817.185,64.621,1415.19,164.561,1073.154,370.231,1504.508,1561.056,1386.161,3939.996
1/18/2013,969.84,1823.573,65.669,1419.914,163.39,1080.742,368.174,1495.145,1565.35,1388.113,3936.693
1/21/2013,970.926,1831.442,65.731,1419.914,164.54,1078.048,370.126,1501.833,1566.125,1389.576,3930.192
1/22/2013,971.603,1830.688,65.996,1426.419,163.679,1079.07,369.235,1498.153,1573.079,1393.619,3937.121
1/23/2013,973.791,1836.094,65.814,1428.405,163.35,1076.531,369.066,1500.516,1573.991,1393.04,3946.342
1/24/2013,978.358,1855.416,65.317,1428.798,165.234,1072.26,372.575,1514.365,1574.183,1396.136,3941.706
1/25/2013,983.061,1860.949,64.8,1436.892,167.717,1069.115,376.636,1530.374,1581.674,1405.466,3936.711
1/28/2013,983.061,1863.873,65.18,1434.432,167.527,1062.058,375.767,1527.008,1579.17,1403.04,3920.62
1/29/2013,994.265,1877.329,65.33,1441.036,167.91,1069.881,377.842,1534.694,1586.564,1410.675,3958.738
1/30/2013,996.929,1872.719,65.834,1435.534,167.859,1068.198,378.185,1536.333,1580.685,1409.466,3914.628
1/31/2013,992.668,1859.005,65.454,1432.15,166.435,1069.01,375.822,1528.576,1576.484,1405.466,3937.811
2/1/2013,1001.343,1880.1,65.622,1446.269,168.909,1072.82,380.146,1546.623,1591.655,1416.788,3979.831
2/4/2013,998.773,1850.703,65.564,1429.635,162.669,1072.728,370.01,1508.283,1574.371,1399.68,3938.093
2/5/2013,994.351,1861.418,64.256,1444.48,163.489,1067.61,371.34,1513.721,1589.763,1405.149,3937.014
2/6/2013,1002.678,1865.527,64.459,1445.362,162.014,1063.749,369.771,1508.62,1590.936,1408.347,3911.347
2/7/2013,1005.858,1845.889,63.9,1442.551,159.385,1059.564,365.054,1488.205,1587.826,1401.92,3896.581
2/8/2013,1013.204,1856.311,63.874,1451.044,161.06,1060.869,369.395,1505.065,1596.446,1410.442,3902.107
2/11/2013,1010.249,1860.255,63.874,1450.001,160.604,1058.747,366.914,1496.059,1594.254,1405.7,3893.561
2/12/2013,1009.432,1878.121,63.874,1452.063,162.888,1059.027,371.243,1512.9,1597.378,1413.833,3893.465
2/13/2013,1019.583,1884.104,63.874,1452.955,163.447,1064.879,371.728,1515.39,1598.11,1413.805,3885.013
2/14/2013,1027.521,1875.118,64.606,1453.934,161.377,1065.836,368.207,1502.513,1598.724,1411.59,3875.756
2/15/2013,1026.796,1875.551,64.836,1452.241,160.877,1066.52,367.66,1500.536,1595.965,1406.915,3884.591
2/18/2013,1034.354,1872.611,64.453,1452.241,160.878,1064.336,366.941,1497.887,1595.454,1408.46,3879.792
2/19/2013,1038.662,1890.779,63.443,1462.489,163.407,1063.987,371.286,1515.255,1606.871,1419.815,3887.276
2/20/2013,1043.982,1895.577,64.046,1444.089,162.79,1068.457,369.87,1511.72,1587.025,1410.013,3833.294
2/21/2013,1019.211,1865.01,62.791,1434.612,157.686,1053.143,360.292,1473.336,1576.159,1392.105,3788.873
2/22/2013,1025.535,1877.73,62.273,1447.365,159.391,1053.391,363.501,1485.408,1589.004,1402.052,3809.298
2/25/2013,1032.788,1883.634,62.305,1421.324,161.126,1054.412,364.621,1490.64,1561.819,1391.218,3799.006
2/26/2013,1021.4,1858.329,61.286,1430.033,155.468,1042.706,355.642,1455.369,1570.474,1386.059,3768.54
2/27/2013,1028.791,1874.964,61.467,1448.205,158.042,1046.563,360.25,1472.784,1589.902,1399.427,3795.265
2/28/2013,1043.757,1885.032,62.875,1447.093,158.956,1054.616,362.644,1483.21,1589.539,1405.18,3824.576
3/1/2013,1041.019,1889.922,62.553,1450.25,157.012,1053.133,359.091,1467.985,1592.237,1401.749,3812.471
